Title,Author,Date,Excerpt,Excerpt_cleaned,Excerpt_tokens,polarity,sentiment
"Hakeem Baba-Ahmed, Tinubu's political adviser resigns",Anthony Ailemen,"Apr 04, 2025","Hakeem Baba-Ahmed, Tinubu’s Political Adviser has resigned. BusinessDay gathered from sources at the Presidential Villa, that Baba-Ahmed sent in his...",hakeem babaahmed tinubu ’ political adviser resigned businessday gathered source presidential villa babaahmed sent,"['hakeem', 'babaahmed', 'tinubu', '’', 'political', 'adviser', 'resigned', 'businessday', 'gathered', 'source', 'presidential', 'villa', 'babaahmed', 'sent']",0.0,Neutral
"Supreme Court sacks Abure as LP Chairman, describes Usman's appeal as "" meritorious""",Anthony Ailemen,"Apr 04, 2025","The Supreme Court on Friday, sacked Julius Abure, the embattled National Chairman of the Labour Party (LP). The apex Court...",supreme court friday sacked julius abure embattled national chairman labour party lp apex court,"['supreme', 'court', 'friday', 'sacked', 'julius', 'abure', 'embattled', 'national', 'chairman', 'labour', 'party', 'lp', 'apex', 'court']",0.0,Neutral
"I’ll present sexual assault evidence against Akpabio at the right time, says Natasha Akpoti",Oluwatosin Ogunjuyigbe,"Apr 04, 2025","Senator Natasha Akpoti-Uduaghan, representing Kogi Central, has stated she will provide evidence to support her sexual harassment allegations against Senate...",senator natasha akpotiuduaghan representing kogi central stated provide evidence support sexual harassment allegation senate,"['senator', 'natasha', 'akpotiuduaghan', 'representing', 'kogi', 'central', 'stated', 'provide', 'evidence', 'support', 'sexual', 'harassment', 'allegation', 'senate']",0.25,Positive
US stocks record worst day since COVID as Trump's tariffs spook investors,Oluwatosin Ogunjuyigbe,"Apr 04, 2025","US stocks suffered their worst drop since the pandemic, erasing $2.5 trillion in value after President Donald Trump announced major...",u stock suffered worst drop since pandemic erasing 25 trillion value president donald trump announced major,"['u', 'stock', 'suffered', 'worst', 'drop', 'since', 'pandemic', 'erasing', '25', 'trillion', 'value', 'president', 'donald', 'trump', 'announced', 'major']",-0.46875,Negative
N55bn debt from neighbours strains Nigeria’s power sector,Faith Esifiho,"Apr 04, 2025","Nigeria’s power sector is feeling the squeeze as unpaid electricity debts from neighboring West African nations mount, deepening financial pressures...",nigeria ’ power sector feeling squeeze unpaid electricity debt neighboring west african nation mount deepening financial pressure,"['nigeria', '’', 'power', 'sector', 'feeling', 'squeeze', 'unpaid', 'electricity', 'debt', 'neighboring', 'west', 'african', 'nation', 'mount', 'deepening', 'financial', 'pressure']",0.06666666666666667,Neutral
Nigeria Eurobonds tumble as Trump tariffs trigger turmoil,Eniola Olatunji,"Apr 04, 2025",…JP Morgan bullish on naira debt as FX reserves climb Yields on Nigerian Eurobonds jumped to the highest level this...,…jp morgan bullish naira debt fx reserve climb yield nigerian eurobonds jumped highest level,"['…jp', 'morgan', 'bullish', 'naira', 'debt', 'fx', 'reserve', 'climb', 'yield', 'nigerian', 'eurobonds', 'jumped', 'highest', 'level']",0.0,Neutral
Telcos splash cash on network upgrade to appease frustrated customers,Temitayo Jaiyeola,"Apr 04, 2025",Relief may be on the way for millions of Nigerians left frustrated by worsening network connectivity as telecom operators embark...,relief may way million nigerian left frustrated worsening network connectivity telecom operator embark,"['relief', 'may', 'way', 'million', 'nigerian', 'left', 'frustrated', 'worsening', 'network', 'connectivity', 'telecom', 'operator', 'embark']",-0.35,Negative
Natasha Akpoti’s recall petition fails to get 50% signatures - INEC,BusinessDay,"Apr 03, 2025","The petition seeking the recall of the suspended Natasha Akpoti-Uduaghan, the Senator representing Kogi Central Senatorial District, has failed to...",petition seeking recall suspended natasha akpotiuduaghan senator representing kogi central senatorial district failed,"['petition', 'seeking', 'recall', 'suspended', 'natasha', 'akpotiuduaghan', 'senator', 'representing', 'kogi', 'central', 'senatorial', 'district', 'failed']",-0.25,Negative
"Investors flock to big banks as GTCO, Zenith lead in share price",Wasiu Alli,"Apr 03, 2025","The first quarter of 2025 has been a defining period for Nigeria’s tier-1 banks with significant shifts in share prices,...",first quarter 2025 defining period nigeria ’ tier1 bank significant shift share price,"['first', 'quarter', '2025', 'defining', 'period', 'nigeria', '’', 'tier1', 'bank', 'significant', 'shift', 'share', 'price']",0.3125,Positive
NNPCL increases petrol price to N950/litre,Oluwatosin Ogunjuyigbe,"Apr 03, 2025","After holding back at first, the Nigerian National Petroleum Company Limited has raised the price of petrol to N925 per...",holding back first nigerian national petroleum company limited raised price petrol n925 per,"['holding', 'back', 'first', 'nigerian', 'national', 'petroleum', 'company', 'limited', 'raised', 'price', 'petrol', 'n925', 'per']",0.05952380952380953,Neutral
How you can defeat the Band A “anemia”,BusinessDay,"Apr 03, 2025","Middle-class Nigerians have a new affliction. It is the Band A anemia, a troubling pain that comes at the end...",middleclass nigerian new affliction band anemia troubling pain come end,"['middleclass', 'nigerian', 'new', 'affliction', 'band', 'anemia', 'troubling', 'pain', 'come', 'end']",0.13636363636363635,Positive
Nigeria hit as Trump imposes sweeping tariffs,Bethel Olujobi,"Apr 02, 2025",U.S. President Donald Trump has announced a 10 percent baseline tariff on imports from all countries and higher rates on...,u president donald trump announced 10 percent baseline tariff import country higher rate,"['u', 'president', 'donald', 'trump', 'announced', '10', 'percent', 'baseline', 'tariff', 'import', 'country', 'higher', 'rate']",0.25,Positive
Seven hurdles facing new-look NNPC,Dipo Oladehinde,"Apr 02, 2025","From reviving idle oil fields to meeting the 2 million barrels per day production target, Bayo Ojulari, the new group...",reviving idle oil field meeting 2 million barrel per day production target bayo ojulari new group,"['reviving', 'idle', 'oil', 'field', 'meeting', '2', 'million', 'barrel', 'per', 'day', 'production', 'target', 'bayo', 'ojulari', 'new', 'group']",0.13636363636363635,Positive
Edo Guber Election: Tribunal declares Monday Okpebholo winner,BusinessDay,"Apr 02, 2025",The Edo State Governorship Election Petition Tribunal has declared Gov Monday Okpebholo of APC as the rightful winner of the September 21 gubernatorial election in the state....,edo state governorship election petition tribunal declared gov monday okpebholo apc rightful winner september 21 gubernatorial election state,"['edo', 'state', 'governorship', 'election', 'petition', 'tribunal', 'declared', 'gov', 'monday', 'okpebholo', 'apc', 'rightful', 'winner', 'september', '21', 'gubernatorial', 'election', 'state']",0.0,Neutral
Naira gains as net FX reserves hit 3yr high,Hope Moses-Ashike,"Apr 02, 2025",Nigeria’s naira climbed the most against the dollar in two weeks after the central bank said net foreign-exchange reserves climbed...,nigeria ’ naira climbed dollar two week central bank said net foreignexchange reserve climbed,"['nigeria', '’', 'naira', 'climbed', 'dollar', 'two', 'week', 'central', 'bank', 'said', 'net', 'foreignexchange', 'reserve', 'climbed']",0.0,Neutral
Tinubu gets all-round applause for NNPC’s new look,Abubakar Ibrahim,"Apr 02, 2025","President Bola Tinubu has won plaudits for the appointments made to the board of the state energy company, NNPC, with...",president bola tinubu plaudit appointment made board state energy company nnpc,"['president', 'bola', 'tinubu', 'plaudit', 'appointment', 'made', 'board', 'state', 'energy', 'company', 'nnpc']",0.0,Neutral
Lagos at standstill as Independence bridge repairs begin,Chuka Uroko,"Apr 02, 2025","Lagos, Nigeria’s commercial capital, was under lockdown by traffic Wednesday, a result of the shock closure of a critical bridge...",lagos nigeria ’ commercial capital lockdown traffic wednesday result shock closure critical bridge,"['lagos', 'nigeria', '’', 'commercial', 'capital', 'lockdown', 'traffic', 'wednesday', 'result', 'shock', 'closure', 'critical', 'bridge']",0.0,Neutral
"Edo tribunal upholds Okpebholo’s victory, dismisses AA's petition",BusinessDay,"Apr 02, 2025",Governor Monday Okpebholo and the All Progressives Congress (APC) have secured their first victory in the legal battle over the...,governor monday okpebholo progressive congress apc secured first victory legal battle,"['governor', 'monday', 'okpebholo', 'progressive', 'congress', 'apc', 'secured', 'first', 'victory', 'legal', 'battle']",0.225,Positive
Tinubu embarks on working visit to France,Anthony Ailemen,"Apr 02, 2025","President Bola Tinubu will depart for Paris, France, today, Wednesday, on a short working visit. Bayo Onanuga, Presidential Spokesman, said...",president bola tinubu depart paris france today wednesday short working visit bayo onanuga presidential spokesman said,"['president', 'bola', 'tinubu', 'depart', 'paris', 'france', 'today', 'wednesday', 'short', 'working', 'visit', 'bayo', 'onanuga', 'presidential', 'spokesman', 'said']",0.0,Neutral
"Austin Avuru, Musa-Kida join NNPC’s board as Tinubu reshuffles",Abubakar Ibrahim,"Apr 02, 2025","President Bola Tinubu has executed a comprehensive overhaul of the Nigerian National Petroleum Company Limited (NNPC) board, ushering in a...",president bola tinubu executed comprehensive overhaul nigerian national petroleum company limited nnpc board ushering,"['president', 'bola', 'tinubu', 'executed', 'comprehensive', 'overhaul', 'nigerian', 'national', 'petroleum', 'company', 'limited', 'nnpc', 'board', 'ushering']",-0.07142857142857142,Neutral
"Profile: Meet Bayo Ojulari, the veteran Engineer in charge of NNPC",Oladehinde Oladipo,"Apr 02, 2025","In the heart of Nigeria’s energy sector, a new chapter unfolds as Bayo Ojulari, a seasoned engineer with a career...",heart nigeria ’ energy sector new chapter unfolds bayo ojulari seasoned engineer career,"['heart', 'nigeria', '’', 'energy', 'sector', 'new', 'chapter', 'unfolds', 'bayo', 'ojulari', 'seasoned', 'engineer', 'career']",0.19318181818181818,Positive
"Tinubu sacks Mele Kyari, appoints Bayo Ojulari as NNPC CEO",Oladehinde Oladipo,"Apr 02, 2025","… tasks new board with boosting refining capacity to 500,000 bpd by 2030 President Bola Tinubu has removed Mele Kyari...",… task new board boosting refining capacity 500000 bpd 2030 president bola tinubu removed mele kyari,"['…', 'task', 'new', 'board', 'boosting', 'refining', 'capacity', '500000', 'bpd', '2030', 'president', 'bola', 'tinubu', 'removed', 'mele', 'kyari']",0.13636363636363635,Positive
Business confidence rises to 14-month high on easing inflation,Chinwe Michael,"Apr 02, 2025",Business confidence in Africa’s most populous nation rose to the highest level in 14 months in March as businesses reported...,business confidence africa ’ populous nation rose highest level 14 month march business reported,"['business', 'confidence', 'africa', '’', 'populous', 'nation', 'rose', 'highest', 'level', '14', 'month', 'march', 'business', 'reported']",0.6,Positive
Nigerians skip air travel as high costs ground flights,Ifeoma Okeke-Korieocha,"Apr 02, 2025","Nigeria’s domestic air travel declined in 2024, driven by aircraft shortages and soaring ticket prices that placed air travel out...",nigeria ’ domestic air travel declined 2024 driven aircraft shortage soaring ticket price placed air travel,"['nigeria', '’', 'domestic', 'air', 'travel', 'declined', '2024', 'driven', 'aircraft', 'shortage', 'soaring', 'ticket', 'price', 'placed', 'air', 'travel']",0.0,Neutral
Solar import ban risks backfiring in energy-starved Nigeria,Oladehinde Oladipo,"Apr 02, 2025","When Chidi Okonkwo, a businessman who relies on solar panels to keep his grocery shop running, first heard of the...",chidi okonkwo businessman relies solar panel keep grocery shop running first heard,"['chidi', 'okonkwo', 'businessman', 'relies', 'solar', 'panel', 'keep', 'grocery', 'shop', 'running', 'first', 'heard']",0.25,Positive
Nigeria’s net reserves soars to 3-yr high as CBN’s policies pay off,Wasiu Alli,"Apr 01, 2025",Nigeria’s net foreign exchange reserves (NFER) swelled to its highest levels in at least three years as measures implemented by...,nigeria ’ net foreign exchange reserve nfer swelled highest level least three year measure implemented,"['nigeria', '’', 'net', 'foreign', 'exchange', 'reserve', 'nfer', 'swelled', 'highest', 'level', 'least', 'three', 'year', 'measure', 'implemented']",-0.14166666666666666,Negative
